,humidity,rain,temperature,timestamp,hour
1412,32.2,103,19.7,2024-09-10 15:41:59.916000,16
1413,32.2,103,19.7,2024-09-10 15:47:09.371000,16
1414,31.8,103,19.8,2024-09-10 15:52:18.832000,16
1415,33.6,103,19.7,2024-09-10 15:57:28.188000,16
1416,33.1,102,19.9,2024-09-10 16:02:37.539000,16
1417,32.7,102,20.2,2024-09-10 16:07:46.901000,16
1418,33.2,102,20.1,2024-09-10 16:12:56.252000,16
1419,33.9,103,19.6,2024-09-10 16:18:05.711000,16
1420,35,103,19.7,2024-09-10 16:23:15.077000,16
1421,34.6,103,19.8,2024-09-10 16:28:24.429000,16
1422,35.3,103,19.8,2024-09-10 16:33:33.979000,17
1423,35.5,102,19.8,2024-09-10 16:38:43.340000,17
1424,35.8,104,19.8,2024-09-10 16:43:52.579000,17
1425,36.6,101,19.6,2024-09-10 16:49:02.045000,17
1426,39.9,102,19.5,2024-09-10 16:54:11.328000,17
1427,40.9,103,19.6,2024-09-10 16:59:20.544000,17
1428,42.4,103,19.2,2024-09-10 17:04:29.799000,17
1429,42,102,19.3,2024-09-10 17:09:40.793000,17
1430,43,103,19.5,2024-09-10 17:14:50.041000,17
1431,42.6,103,20,2024-09-10 17:19:59.805000,17
1432,45.9,102,18.9,2024-09-10 17:25:09.168000,17
1433,48,102,18.4,2024-09-10 17:30:18.515000,18
1434,49.3,102,17.9,2024-09-10 17:35:28.075000,18
1435,49.1,103,17.6,2024-09-10 17:40:37.639000,18
1436,49.7,102,17.1,2024-09-10 17:45:47.095000,18
1437,50.1,103,16.9,2024-09-10 17:50:56.550000,18
1438,51.7,105,16.4,2024-09-10 18:01:21.321000,18
1439,52.5,102,16.1,2024-09-10 18:06:30.757000,18
1440,52.9,103,16,2024-09-10 18:11:52.138000,18
1441,53.9,102,15.8,2024-09-10 18:17:01.902000,18
1442,54.6,100,15.6,2024-09-10 18:22:11.323000,18
1443,55.5,103,15.4,2024-09-10 18:27:20.981000,18
1444,56.3,103,15.3,2024-09-10 18:32:30.854000,19
1445,56.3,103,15.1,2024-09-10 18:37:40.622000,19
1446,56.7,103,15,2024-09-10 18:42:50.272000,19
1447,56.1,101,14.9,2024-09-10 18:47:59.931000,19
1448,56.4,102,14.8,2024-09-10 18:53:09.492000,19
1449,57.3,103,14.7,2024-09-10 18:58:20.202000,19
1450,57.1,102,14.6,2024-09-10 19:03:29.981000,19
1451,57.4,102,14.6,2024-09-10 19:08:40.007000,19
1452,58.3,102,14.4,2024-09-10 19:13:49.677000,19
1453,59.4,103,14.2,2024-09-10 19:19:01.634000,19
1454,59.9,102,14.1,2024-09-10 19:24:13.116000,19
1455,60.5,102,13.9,2024-09-10 19:29:27.668000,19
1456,61,103,13.7,2024-09-10 19:34:37.793000,20
1457,62.2,102,13.4,2024-09-10 19:39:47.435000,20
1458,63.7,104,13,2024-09-10 19:44:57.081000,20
1459,75.2,105,10.1,2024-09-11 08:57:34.549000,9
1460,76.5,205,9.9,2024-09-11 09:02:44.514000,9
1461,81.6,210,9.4,2024-09-11 09:07:54.401000,9
1462,82.4,218,9.4,2024-09-11 09:13:04.147000,9
1463,83.6,222,9.6,2024-09-11 09:18:18.441000,9
1464,82.8,222,9.9,2024-09-11 09:23:28.207000,9
1465,82.6,221,10.4,2024-09-11 09:28:41.139000,9
1466,80.9,224,10.6,2024-09-11 09:33:50.879000,10
1467,81.2,218,11.1,2024-09-11 09:39:00.750000,10
1468,80,227,11.3,2024-09-11 09:44:14.531000,10
1469,77.1,222,11.8,2024-09-11 09:49:26.136000,10
1470,77.1,223,12.1,2024-09-11 09:54:40.435000,10
1471,74.8,223,13,2024-09-11 10:05:08.527000,10
1472,73.5,219,13.3,2024-09-11 10:10:18.278000,10
1473,72.5,222,13.2,2024-09-11 10:15:28.250000,10
1474,72.2,218,13.4,2024-09-11 10:20:37.904000,10
1475,71.1,225,13.9,2024-09-11 10:25:47.568000,10
1476,72.6,221,13.9,2024-09-11 10:30:57.125000,10
1477,69.2,223,14.8,2024-09-11 10:41:19.012000,11
1478,70.2,223,14.9,2024-09-11 10:46:28.569000,11
1479,70.3,223,14.9,2024-09-11 10:51:38.329000,11
1480,68.2,222,15.2,2024-09-11 10:56:47.993000,11
1481,68.2,231,15.5,2024-09-11 11:01:57.554000,11
1482,67,222,15.8,2024-09-11 11:07:12.155000,11
1483,65.8,235,16.3,2024-09-11 11:12:21.589000,11
1484,63.1,223,16.6,2024-09-11 11:17:31.157000,11
1485,62.6,228,17,2024-09-11 11:22:42.485000,11
1486,61.7,225,16.9,2024-09-11 11:27:52.010000,11
1487,61.4,224,17,2024-09-11 11:33:01.583000,12
1488,60.2,218,17.5,2024-09-11 11:38:14.727000,12
1489,58.3,217,18,2024-09-11 11:43:24.270000,12
1490,56.2,223,17.9,2024-09-11 11:48:34.068000,12
1491,54.3,223,18.5,2024-09-11 11:53:43.388000,12
1492,53.6,226,18.3,2024-09-11 11:58:52.950000,12
1493,53.3,221,18,2024-09-11 12:04:02.307000,12
1494,53.9,222,18.5,2024-09-11 12:09:15.001000,12
1495,52,225,18.8,2024-09-11 12:14:24.186000,12
1496,50.1,222,19.2,2024-09-11 12:19:33.543000,12
1497,51.4,223,19,2024-09-11 12:24:43.244000,12
1498,42.9,213,19.6,2024-09-11 12:29:57.786000,12
1499,40.8,223,19.9,2024-09-11 12:35:07.241000,13
1500,39.1,222,20.2,2024-09-11 12:40:19.663000,13
1501,38.8,223,20.3,2024-09-11 12:45:35.389000,13
1502,39.4,224,20.2,2024-09-11 12:50:44.950000,13
1503,37.6,224,20.4,2024-09-11 12:55:58.130000,13
1504,36.7,220,20.6,2024-09-11 13:01:07.322000,13
1505,38.6,223,20.9,2024-09-11 13:06:16.682000,13
1506,37.4,222,20.7,2024-09-11 13:11:26.813000,13
1507,39.1,224,20.6,2024-09-11 13:16:36.114000,13
1508,35,218,20.8,2024-09-11 13:21:45.473000,13
1509,35.4,224,21.5,2024-09-11 13:27:03.032000,13
1510,35.8,222,21,2024-09-11 13:32:12.461000,14
1511,38.9,225,20.7,2024-09-11 13:37:21.923000,14
1512,40.5,219,20.3,2024-09-11 13:42:31.275000,14
1513,37.7,220,20.5,2024-09-11 13:47:40.836000,14
1514,39.3,223,20.7,2024-09-11 13:52:50.191000,14
1515,39.4,222,20.8,2024-09-11 13:57:59.545000,14
1516,40.2,220,20.7,2024-09-11 14:03:09.103000,14
1517,39.8,224,20.9,2024-09-11 14:08:18.360000,14
1518,38.9,223,20.9,2024-09-11 14:13:29.106000,14
1519,37.9,222,21.2,2024-09-11 14:18:38.397000,14
1520,39.2,223,21.1,2024-09-11 14:23:47.752000,14
1521,38.2,222,21,2024-09-11 14:28:59.610000,14
1522,37.6,222,21.3,2024-09-11 14:34:10.268000,15
1523,39.1,230,21.4,2024-09-11 14:39:19.710000,15
1524,37.8,222,21.3,2024-09-11 14:44:29.168000,15
1525,36.6,222,21.2,2024-09-11 14:49:40.698000,15
1526,36.4,215,21.1,2024-09-11 14:54:50.444000,15
1527,34.6,221,21.1,2024-09-11 14:59:59.903000,15
1528,33.9,224,21.1,2024-09-11 15:05:12.088000,15
1529,34.2,224,21.4,2024-09-11 15:10:21.371000,15
1530,36.4,221,20.9,2024-09-11 15:15:32.719000,15
1531,38.3,224,20.6,2024-09-11 15:20:42.022000,15
1532,39,207,20.3,2024-09-11 15:25:51.484000,15
1533,40.5,215,20.2,2024-09-11 15:31:01.064000,16
1534,39.4,223,19.9,2024-09-11 15:36:11.596000,16
1535,39.9,229,20.1,2024-09-11 15:41:22.415000,16
1536,38.7,232,20.4,2024-09-11 15:46:32.574000,16
1537,40.5,223,20.5,2024-09-11 15:51:51.193000,16
1538,37.3,217,20.7,2024-09-11 15:57:05.752000,16
1539,39,222,20.8,2024-09-11 16:02:15.577000,16
1540,38.5,223,20.7,2024-09-11 16:07:25.163000,16
1541,40.3,223,20.6,2024-09-11 16:12:34.799000,16
1542,40.7,222,20.3,2024-09-11 16:17:44.482000,16
1543,41.7,222,20,2024-09-11 16:22:54.099000,16
1544,42.2,218,19.9,2024-09-11 16:28:05.241000,16
1545,42.8,222,19.7,2024-09-11 16:33:14.604000,17
1546,42.7,224,19.6,2024-09-11 16:38:23.961000,17
1547,44,223,19.5,2024-09-11 16:43:33.579000,17
1548,44.2,223,19.5,2024-09-11 16:48:45.092000,17
1549,44.6,223,19.8,2024-09-11 16:53:54.283000,17
1550,44.5,222,20,2024-09-11 16:59:03.633000,17
1551,44.8,223,19.8,2024-09-11 17:04:16.902000,17
1552,44.9,204,19.6,2024-09-11 17:09:26.235000,17
1553,46.2,225,19.4,2024-09-11 17:14:35.489000,17
1554,47.6,225,19.1,2024-09-11 17:19:45.064000,17
1555,49,223,18.9,2024-09-11 17:24:54.303000,17
1556,49.7,223,18.7,2024-09-11 17:30:03.661000,18
1557,49.5,222,18.5,2024-09-11 17:35:13.254000,18
1558,46.4,222,18.2,2024-09-11 17:40:33.595000,18
1559,45,223,18.2,2024-09-11 17:45:43.411000,18
1560,46,223,17.8,2024-09-11 17:50:56.686000,18
1561,45.9,224,17.7,2024-09-11 17:56:06.589000,18
1562,46.6,224,17.5,2024-09-11 18:01:16.185000,18
1563,47.8,220,17.3,2024-09-11 18:06:25.734000,18
1564,49.5,223,17.2,2024-09-11 18:11:35.986000,18
1565,51.5,219,17,2024-09-11 18:16:47.212000,18
1566,51.1,221,16.7,2024-09-11 18:21:56.764000,18
1567,51.8,221,16.6,2024-09-11 18:27:06.249000,18
1568,53.7,222,16.4,2024-09-11 18:32:24.517000,19
1569,53.6,222,16.3,2024-09-11 18:37:34.053000,19
1570,54.5,223,16.2,2024-09-11 18:42:43.914000,19
1571,55.1,237,16.1,2024-09-11 18:47:56.577000,19
1572,55.7,222,16,2024-09-11 18:53:07.707000,19
1573,56.9,222,16,2024-09-11 18:58:17.437000,19
1574,56.8,221,16,2024-09-11 19:03:29.840000,19
1575,58.2,225,15.9,2024-09-11 19:08:42.321000,19
1576,58.2,222,15.8,2024-09-11 19:13:51.714000,19
1577,58.3,222,15.7,2024-09-11 19:19:04.175000,19
1578,57.8,222,15.5,2024-09-11 19:24:18.943000,19
1579,58.7,221,15.4,2024-09-11 19:29:30.306000,19
1580,60.1,216,15.3,2024-09-11 19:34:39.799000,20
1581,59.7,224,14.9,2024-09-11 19:39:49.669000,20
1582,60.5,222,14.9,2024-09-11 19:44:59.327000,20
1583,60.2,221,14.7,2024-09-11 19:50:08.978000,20
1584,59.2,224,14.6,2024-09-11 19:55:18.641000,20
1585,59,217,14.8,2024-09-11 20:00:28.347000,20
1586,59.5,222,14.9,2024-09-11 20:05:38.073000,20
1587,60.8,219,14.8,2024-09-11 20:10:47.632000,20
1588,62.4,220,14.8,2024-09-11 20:15:57.291000,20
1589,62.9,223,14.7,2024-09-11 20:21:06.950000,20
1590,63,222,14.5,2024-09-11 20:26:16.622000,20
1591,64.8,223,14.5,2024-09-11 20:31:26.175000,21
1592,64.5,225,14.5,2024-09-11 20:36:35.858000,21
1593,64.7,225,14.3,2024-09-11 20:41:45.395000,21
1594,65.2,215,14.2,2024-09-11 20:46:57.871000,21
1595,65.3,224,14.2,2024-09-11 20:52:07.387000,21
1596,65,222,14.2,2024-09-11 20:57:17.156000,21
1597,64.9,222,14.2,2024-09-11 21:02:29.719000,21
1598,66.2,223,14,2024-09-11 21:07:39.346000,21
1599,67.8,228,14,2024-09-11 21:12:49.106000,21
1600,67.5,221,13.9,2024-09-11 21:18:00.501000,21
1601,68.8,225,13.7,2024-09-11 21:23:10.170000,21
1602,69.3,223,13.4,2024-09-11 21:28:19.834000,21
1603,70.7,225,13.4,2024-09-11 21:33:29.497000,22
1604,69.9,223,13.5,2024-09-11 21:38:42.339000,22
1605,69.1,221,13.6,2024-09-11 21:43:54.360000,22
1606,69.9,223,13.5,2024-09-11 21:49:04.022000,22
1607,70.4,223,13.6,2024-09-11 21:54:13.576000,22
1608,69.3,221,13.5,2024-09-11 21:59:23.332000,22
1609,70.2,221,13.1,2024-09-11 22:04:33,22
1610,70.5,222,13.1,2024-09-11 22:09:42.560000,22
1611,71.6,223,13,2024-09-11 22:14:52.128000,22
1612,72.4,222,12.9,2024-09-11 22:20:01.890000,22
1613,72.8,225,13,2024-09-11 22:25:11.546000,22
1614,72.9,227,12.9,2024-09-11 22:30:21.322000,22
1615,72.9,223,12.9,2024-09-11 22:35:30.980000,23
1616,72.6,223,12.8,2024-09-11 22:40:40.641000,23
1617,73.2,220,12.5,2024-09-11 22:45:50.298000,23
1618,74.8,222,12.1,2024-09-11 22:50:59.958000,23
1619,75.5,224,11.8,2024-09-11 22:56:09.627000,23
1620,76.4,222,11.8,2024-09-11 23:01:19.393000,23
1621,76.6,222,11.9,2024-09-11 23:06:29.045000,23
1622,76.1,223,11.9,2024-09-11 23:11:38.721000,23
1623,75.5,221,12,2024-09-11 23:16:48.486000,23
1624,76.4,225,12.2,2024-09-11 23:21:58.358000,23
1625,76,218,12.3,2024-09-11 23:27:08.010000,23
1626,75.4,213,12.2,2024-09-11 23:32:17.671000,24
1627,75.7,222,12.4,2024-09-11 23:37:27.539000,24
1628,75.5,229,12.3,2024-09-11 23:42:37.305000,24
1629,75.2,224,12,2024-09-11 23:47:47.074000,24
1630,77,224,11.5,2024-09-11 23:52:56.830000,24
1631,77,224,11.5,2024-09-11 23:58:06.594000,24
1632,76.8,224,11.5,2024-09-12 00:03:16.355000,0
1633,77.2,223,11.3,2024-09-12 00:08:26.124000,0
1634,77.5,222,11.2,2024-09-12 00:13:35.782000,0
1635,77.8,219,11.2,2024-09-12 00:18:45.754000,0
1636,77.8,223,11.1,2024-09-12 00:23:55.627000,0
1637,78.5,223,11.1,2024-09-12 00:29:05.387000,0
1638,78.4,223,11,2024-09-12 00:34:15.051000,1
1639,78.9,222,11,2024-09-12 00:39:24.814000,1
1640,79,222,11,2024-09-12 00:44:34.681000,1
1641,79,224,11,2024-09-12 00:49:44.449000,1
1642,78.7,223,10.8,2024-09-12 00:54:54.313000,1
1643,79.3,228,10.8,2024-09-12 01:00:04.178000,1
1644,79.7,226,10.8,2024-09-12 01:05:14.053000,1
1645,79.6,225,10.7,2024-09-12 01:10:23.914000,1
1646,80.8,223,10.4,2024-09-12 01:15:33.784000,1
1647,80.9,224,10.4,2024-09-12 01:20:43.750000,1
1648,81,223,10.2,2024-09-12 01:25:53.719000,1
1649,82,224,10,2024-09-12 01:31:03.694000,2
1650,81.7,224,10,2024-09-12 01:36:13.562000,2
1651,81.7,223,10.1,2024-09-12 01:41:23.542000,2
1652,81.5,228,10.1,2024-09-12 01:46:33.287000,2
1653,81.7,224,10.2,2024-09-12 01:51:43.058000,2
1654,81.4,222,10.3,2024-09-12 01:56:52.823000,2
1655,81.6,220,10.4,2024-09-12 02:02:02.588000,2
1656,81,214,10.5,2024-09-12 02:07:12.354000,2
1657,80.4,226,10.6,2024-09-12 02:12:22.112000,2
1658,80.2,216,10.6,2024-09-12 02:17:31.882000,2
1659,80.9,223,10.4,2024-09-12 02:22:41.751000,2
1660,81.5,215,10.1,2024-09-12 02:27:51.610000,2
1661,81.4,227,10.1,2024-09-12 02:33:01.477000,3
1662,81.5,221,10.2,2024-09-12 02:38:11.247000,3
1663,81.8,224,10.1,2024-09-12 02:43:21.011000,3
1664,81.9,223,10.1,2024-09-12 02:48:30.878000,3
1665,82.4,223,10.1,2024-09-12 02:53:40.648000,3
1666,82.6,224,10.1,2024-09-12 02:58:50.416000,3
1667,82.7,222,10.2,2024-09-12 03:04:00.167000,3
1668,82.3,222,10.2,2024-09-12 03:09:09.931000,3
1669,82.6,225,10.2,2024-09-12 03:14:19.700000,3
1670,82.6,222,10.4,2024-09-12 03:19:29.461000,3
1671,82.1,224,10.4,2024-09-12 03:24:39.228000,3
1672,81.7,218,10.5,2024-09-12 03:29:48.988000,3
1673,82.1,224,10.3,2024-09-12 03:34:58.757000,4
1674,82.4,223,10.3,2024-09-12 03:40:09.624000,4
1675,82.3,221,10.4,2024-09-12 03:45:19.406000,4
1676,82.4,222,10.2,2024-09-12 03:50:29.276000,4
1677,82.4,229,10.2,2024-09-12 03:55:39.577000,4
1678,82.6,226,10.1,2024-09-12 04:00:49.423000,4
1679,82.3,223,10.1,2024-09-12 04:05:59.395000,4
1680,83.5,221,9.8,2024-09-12 04:11:09.257000,4
1681,83.4,215,9.8,2024-09-12 04:16:19.128000,4
1682,83.3,213,9.8,2024-09-12 04:21:28.891000,4
1683,83.7,226,9.7,2024-09-12 04:26:38.652000,4
1684,84,224,9.6,2024-09-12 04:31:48.519000,5
1685,84.3,226,9.6,2024-09-12 04:36:58.386000,5
1686,84.4,224,9.5,2024-09-12 04:42:08.372000,5
1687,85.3,219,9.5,2024-09-12 04:47:18.227000,5
1688,84.5,223,9.5,2024-09-12 04:52:28.091000,5
1689,85,223,9.5,2024-09-12 04:57:38.088000,5
1690,84.6,224,9.5,2024-09-12 05:02:48.033000,5
1691,84.7,223,9.5,2024-09-12 05:07:58.006000,5
1692,85.2,220,9.5,2024-09-12 05:13:07.982000,5
1693,85.1,223,9.5,2024-09-12 05:18:17.836000,5
1694,84.8,222,9.4,2024-09-12 05:23:27.804000,5
1695,85.1,223,9.4,2024-09-12 05:28:37.772000,5
1696,85.4,222,9.2,2024-09-12 05:33:47.748000,6
1697,85.8,228,9.2,2024-09-12 05:38:57.613000,6
1698,85.7,224,9.1,2024-09-12 05:44:07.477000,6
1699,85.6,223,9.1,2024-09-12 05:49:17.447000,6
1700,85.7,223,9,2024-09-12 05:54:27.415000,6
1701,85.8,229,8.9,2024-09-12 05:59:37.283000,6
1702,85.9,223,8.9,2024-09-12 06:04:47.557000,6
1703,86,224,8.7,2024-09-12 06:09:57.632000,6
1704,86.1,224,8.7,2024-09-12 06:15:07.718000,6
1705,86.3,224,8.7,2024-09-12 06:20:17.572000,6
1706,87,225,8.6,2024-09-12 06:25:27.538000,6
1707,87.3,225,8.5,2024-09-12 06:30:37.406000,6
1708,87.2,222,8.4,2024-09-12 06:35:47.376000,7
1709,87.4,221,8.4,2024-09-12 06:40:57.346000,7
1710,87.8,223,8.3,2024-09-12 06:46:07.316000,7
1711,88,221,8.2,2024-09-12 06:51:18.050000,7
1712,88.1,223,8.4,2024-09-12 06:56:27.970000,7
1713,88.5,228,8.5,2024-09-12 07:01:37.838000,7
1714,88.2,214,8.6,2024-09-12 07:06:47.700000,7
1715,87.7,224,8.7,2024-09-12 07:11:57.569000,7
1716,87.7,226,8.8,2024-09-12 07:17:07.515000,7
1717,87.1,223,8.9,2024-09-12 07:22:17.302000,7
1718,87,216,9,2024-09-12 07:27:27.608000,7
1719,86.9,223,9.1,2024-09-12 07:32:37.447000,8
1720,86.6,223,9.2,2024-09-12 07:37:47.214000,8
1721,86.5,222,9.3,2024-09-12 07:42:56.996000,8
1722,85.7,220,9.5,2024-09-12 07:48:06.741000,8
1723,84.5,223,9.7,2024-09-12 07:53:16.604000,8
1724,83.6,225,9.9,2024-09-12 07:58:26.471000,8
1725,83.3,223,10.2,2024-09-12 08:03:36.443000,8
1726,82.6,224,10.3,2024-09-12 08:08:46.593000,8
1727,82.2,225,10.3,2024-09-12 08:13:58.171000,8
1728,82.2,224,10.4,2024-09-12 08:19:08.397000,8
1729,81.7,226,10.5,2024-09-12 08:24:22.496000,8
1730,81.3,223,10.6,2024-09-12 08:29:38.301000,8
1731,80.6,219,10.8,2024-09-12 08:34:50.213000,9
1732,80.2,223,11,2024-09-12 08:40:00.442000,9
1733,78.8,230,11.4,2024-09-12 08:45:10.381000,9
1734,77.2,223,11.8,2024-09-12 08:50:20.750000,9
1735,74.4,226,12.6,2024-09-12 08:55:35.630000,9
1736,73.6,224,12.4,2024-09-12 09:00:48.641000,9
1737,74.5,223,12.6,2024-09-12 09:05:58.647000,9
1738,72.9,221,12.8,2024-09-12 09:11:08.263000,9
1739,73,222,13,2024-09-12 09:16:18.027000,9
1740,72.3,223,13,2024-09-12 09:21:27.898000,9
1741,73.5,222,12.9,2024-09-12 09:26:37.760000,9
1742,75.4,222,13,2024-09-12 09:31:47.629000,10
1743,73.4,226,13.7,2024-09-12 09:36:57.397000,10
1744,72.8,223,14.1,2024-09-12 09:42:07.261000,10
1745,68.2,223,14.3,2024-09-12 09:47:17.024000,10
1746,66.3,213,14.6,2024-09-12 09:52:27.653000,10
1747,63.5,225,14.9,2024-09-12 09:57:37.288000,10
1748,64.3,223,14.9,2024-09-12 10:02:47.036000,10
1749,61,222,15.3,2024-09-12 10:07:56.899000,10
1750,60.8,222,15.8,2024-09-12 10:13:12.325000,10
1751,60.6,222,15.9,2024-09-12 10:18:22.072000,10
1752,61,223,15.6,2024-09-12 10:23:31.631000,10
1753,59,228,15.9,2024-09-12 10:28:41.424000,10
1754,59.7,222,15.6,2024-09-12 10:33:53.609000,11
1755,59.7,224,15.4,2024-09-12 10:39:03.874000,11
1756,60.3,221,15.7,2024-09-12 10:49:31.600000,11
1757,60,222,15.9,2024-09-12 10:54:41.066000,11
1758,58.2,219,16.4,2024-09-12 10:59:50.725000,11
1759,56.3,225,16.9,2024-09-12 11:05:00.488000,11
1760,55.9,222,16.8,2024-09-12 11:10:10.256000,11
1761,56.3,222,16.6,2024-09-12 11:20:37.873000,11
1762,61.1,222,16,2024-09-12 11:25:47.557000,11
1763,61.3,222,16.1,2024-09-12 11:30:57.202000,12
1764,61.6,223,16.1,2024-09-12 11:36:06.761000,12
1765,60.4,223,17,2024-09-12 11:41:16.419000,12
1766,59.8,218,16.5,2024-09-12 11:46:26.080000,12
1767,59.9,223,16.2,2024-09-12 11:51:35.854000,12
1768,61.4,223,16.1,2024-09-12 11:56:45.406000,12
1769,63.2,223,15.5,2024-09-12 12:07:13.135000,12
1770,64.1,223,15.4,2024-09-12 12:12:22.793000,12
1771,98.5,213,10.4,2024-09-12 16:57:30.050000,17
1772,98.5,215,10.4,2024-09-12 16:57:57.789000,17
1773,98.5,214,10.4,2024-09-12 17:03:07.603000,17
1774,98.5,215,10.4,2024-09-12 17:08:17.583000,17
1775,98.5,217,10.5,2024-09-12 17:13:27.335000,17
1776,98.6,214,10.5,2024-09-12 17:18:37.203000,17
1777,98.6,215,10.5,2024-09-12 17:23:50.038000,17
1778,98.6,215,10.5,2024-09-12 17:28:59.906000,17
1779,98.7,215,10.5,2024-09-12 17:34:09.671000,18
1780,98.6,215,10.5,2024-09-12 17:39:19.541000,18
1781,98.7,214,10.4,2024-09-12 17:44:31.467000,18
1782,98.6,215,10.4,2024-09-12 17:49:41.573000,18
1783,98.7,214,10.3,2024-09-12 17:54:52.928000,18
1784,98.7,215,10.2,2024-09-12 18:00:02.692000,18
1785,98.8,215,10.2,2024-09-12 18:05:12.680000,18
1786,98.8,215,10,2024-09-12 18:10:22.757000,18
1787,98.8,217,9.9,2024-09-12 18:15:32.705000,18
1788,98.9,217,9.7,2024-09-12 18:20:42.568000,18
1789,98.9,215,9.6,2024-09-12 18:25:52.640000,18
1790,98.9,218,9.3,2024-09-12 18:31:02.613000,19
1791,98.9,217,9.2,2024-09-12 18:36:12.483000,19
1792,99,219,9.2,2024-09-12 18:41:22.445000,19
1793,98.9,217,9.2,2024-09-12 18:46:32.309000,19
1794,99,217,9.3,2024-09-12 18:51:42.183000,19
1795,99.1,217,9.4,2024-09-12 18:56:52.046000,19
1796,98.9,218,9.4,2024-09-12 19:02:01.918000,19
1797,98.9,218,9.5,2024-09-12 19:07:11.781000,19
1798,99,217,9.4,2024-09-12 19:12:21.651000,19
1799,99,218,9.3,2024-09-12 19:17:31.515000,19
1800,99.1,219,9.3,2024-09-12 19:22:42.008000,19
1801,98.9,219,9.4,2024-09-12 19:27:51.805000,19
1802,99,218,9.4,2024-09-12 19:33:01.632000,20
1803,99,217,9.3,2024-09-12 19:38:11.394000,20
1804,99,219,9.3,2024-09-12 19:43:21.545000,20
1805,99,218,9.4,2024-09-12 19:48:31.335000,20
1806,99,217,9.3,2024-09-12 19:53:41.112000,20
1807,99.2,218,9.3,2024-09-12 19:58:50.965000,20
1808,99,217,9.3,2024-09-12 20:04:03.627000,20
1809,99.1,216,9.3,2024-09-12 20:09:13.461000,20
1810,98.9,218,9.3,2024-09-12 20:14:23.225000,20
1811,99,217,9.3,2024-09-12 20:19:33.420000,20
1812,99.1,217,9.3,2024-09-12 20:24:43.164000,20
1813,99,217,9.1,2024-09-12 20:29:53.029000,20
1814,99,217,9,2024-09-12 20:35:02.897000,21
1815,99,218,9,2024-09-12 20:40:12.905000,21
1816,99.1,214,9,2024-09-12 20:45:22.738000,21
1817,99.1,217,9.1,2024-09-12 20:50:32.599000,21
1818,99.2,216,9.2,2024-09-12 20:55:42.944000,21
1819,99,216,9.1,2024-09-12 21:00:52.745000,21
1820,99,217,9.1,2024-09-12 21:06:02.609000,21
1821,98.8,217,9,2024-09-12 21:11:12.481000,21
1822,98.9,217,8.9,2024-09-12 21:16:22.357000,21
1823,98.8,217,8.8,2024-09-12 21:21:32.209000,21
1824,98.9,217,8.8,2024-09-12 21:26:42.290000,21
1825,98.7,216,8.7,2024-09-12 21:31:52.187000,22
1826,98.8,215,8.7,2024-09-12 21:37:02.015000,22
1827,98.9,216,8.7,2024-09-12 21:42:11.881000,22
1828,98.6,216,8.6,2024-09-12 21:47:21.746000,22
1829,98.7,217,8.6,2024-09-12 21:52:31.642000,22
1830,98.6,215,8.6,2024-09-12 21:57:41.489000,22
1831,98.8,218,8.6,2024-09-12 22:02:51.354000,22
1832,98.7,219,8.6,2024-09-12 22:08:01.474000,22
1833,98.9,215,8.7,2024-09-12 22:13:11.289000,22
1834,98.5,217,8.7,2024-09-12 22:18:21.155000,22
1835,98.8,218,8.8,2024-09-12 22:23:31.026000,22
1836,98.7,217,8.8,2024-09-12 22:28:40.885000,22
1837,98.5,217,8.8,2024-09-12 22:33:50.762000,23
1838,98.4,215,8.7,2024-09-12 22:39:00.729000,23
1839,98.4,217,8.7,2024-09-12 22:44:10.594000,23
1840,98.7,217,8.8,2024-09-12 22:49:20.462000,23
1841,98.5,218,8.7,2024-09-12 22:54:30.426000,23
1842,98,219,8.5,2024-09-12 22:59:40.296000,23
1843,96.2,217,8.3,2024-09-12 23:04:50.266000,23
1844,97.8,217,8.4,2024-09-12 23:10:00.237000,23
1845,98.2,217,8.4,2024-09-12 23:15:10.102000,23
1846,98.3,219,8.4,2024-09-12 23:20:20.075000,23
1847,98.2,218,8.4,2024-09-12 23:25:29.942000,23
1848,98.2,219,8.5,2024-09-12 23:30:39.806000,24
1849,98.1,217,8.4,2024-09-12 23:35:49.665000,24
1850,96.8,218,8.4,2024-09-12 23:40:59.640000,24
1851,97.7,218,8.4,2024-09-12 23:46:09.604000,24
1852,97.2,217,8.4,2024-09-12 23:51:19.475000,24
1853,98.1,218,8.3,2024-09-12 23:56:29.246000,24
1854,98.3,219,8.3,2024-09-13 00:01:39.107000,0
1855,98,216,8.2,2024-09-13 00:06:48.872000,0
1856,98.1,219,8.3,2024-09-13 00:11:58.734000,0
1857,98.2,217,8.2,2024-09-13 00:17:08.601000,0
1858,97.9,217,8.2,2024-09-13 00:22:18.366000,0
1859,97.9,218,8.2,2024-09-13 00:27:28.241000,0
1860,98.1,217,8.2,2024-09-13 00:32:38.099000,1
1861,98.2,219,8.2,2024-09-13 00:37:47.969000,1
1862,98.2,217,8.2,2024-09-13 00:42:57.834000,1
1863,97.7,217,8.2,2024-09-13 00:48:07.701000,1
1864,98,217,8.1,2024-09-13 00:53:17.565000,1
1865,97.8,216,8.1,2024-09-13 00:58:27.439000,1
1866,98.3,218,8.2,2024-09-13 01:03:37.302000,1
1867,98,218,8.2,2024-09-13 01:08:47.175000,1
1868,98,217,8.1,2024-09-13 01:13:57.034000,1
